author_id,name,country,birth_year
1643,Fatima Chen,MX,1999
1644,Xiomara Gupta,FR,1932
1645,Elena Rossi,DE,1969
1646,Noah Alvarez,US,1977
1647,Hiro Okafor,JP,1964
1648,Uma Okafor,SE,1946
1649,Cyrus Zhang,SE,1976
1650,Cyrus Alvarez,MX,1935
1651,Carla Davidson,IT,1934
1652,Greta Okafor,BR,1976
1653,Farid Gupta,NL,1983
1654,Hiro Davidson,,1993
1655,Victor Nakamura,CL,1958
1656,Jonas Jensen,ES,1967
1657,Luca Quiroga,PL,1936
1658,Rosa Wagner,AR,1927
1659,Yusuf Alvarez,DE,1944
1660,Noah Ueda,CL,1988
1661,Kiri Yamamoto,GB,1960
1662,Carla Espinoza,KR,1964
1663,Zara Wagner,CL,1981
1664,Luca Wagner,AR,1994
1665,Quincy Moreno,SE,1997
1666,Kiri Larsen,FR,1968
1667,Farid Gupta,,1990
1668,Pablo Quiroga,NL,1966
1669,Ines Ferreira,CA,1991
1670,Arturo Gupta,PL,1920
1671,Uma Brooks,,1992
1672,Tara Wagner,AR,1928
1673,Greta Kowalski,CL,1935
1674,Dania Okafor,,1933
1675,Sven Ueda,US,1941
1676,Alice Davidson,US,2000
1677,Xiomara Larsen,JP,1969
1678,Arturo Silva,AR,1965
1679,Elena Gupta,JP,1942
1680,Carla Petrov,PL,1951
1681,Alice Hassan,FR,1980
1682,Cyrus Vargas,CL,1934
1683,Olga Hassan,GB,1958
1684,Bianca Kowalski,BR,1973
1685,Eero Okafor,MX,1967
1686,Eero Moreno,ES,1978
1687,Eero Tanaka,FR,1984
1688,Sven Alvarez,IT,1981
1689,Uma Nakamura,PL,1964
1690,Pablo Jensen,AU,1989
1691,Tara Wagner,KR,1980
1692,Ines Yamamoto,FR,1950
1693,Carla Petrov,BR,1975
1694,Dania Quiroga,PL,1931
1695,Kiri Ferreira,CA,1987
1696,Kiri Yamamoto,AU,1993
1697,Maya Okafor,PL,1976
1698,Cyrus Ueda,KR,1936
1699,Zara Brooks,IT,1986
1700,Noah Hassan,IT,1974
1701,Pablo Okafor,CA,1931
1702,Uma Vargas,,1925
1703,Jonas Chen,KR,1992
1704,Ben Quiroga,AR,1944
1705,Uma Kowalski,ES,1990
1706,Ben Wagner,BR,1938
1707,Quincy Wagner,SE,1960
1708,Uma Gupta,NL,1920
1709,Jonas Yamamoto,,1920
1710,Rosa Xu,US,1983
1711,Ines Gupta,DE,1939
1712,Maya Larsen,KR,1938
1713,Rosa Hassan,IN,1949
1714,Greta Quiroga,GB,1969
1715,Victor Yamamoto,,1975
1716,Jonas Moreno,AR,1960
1717,Daniel Rossi,DE,1948
1718,Greta Espinoza,CL,1967
1719,Carla Jensen,US,1956
1720,Bianca Ueda,ES,1982
1721,Maya Larsen,AR,1998
1722,Tara Kowalski,MX,1993
1723,Dania Tanaka,DE,1934
1724,Uma Chen,CA,1931
1725,Eero Larsen,ES,1925
1726,Wei Moreno,BR,1957
1727,Rosa Yamamoto,IT,1936
1728,Sven Gupta,IN,1941
1729,Ben Moreno,BR,1944
1730,Victor Quiroga,GB,1960
1731,Dania Moreno,KR,1925
1732,Fatima Rossi,IN,1960
1733,Zara Davidson,DE,1927
1734,Victor Wagner,ES,1968
1735,Carla Kowalski,MX,1984
1736,Wei Okafor,IT,1987
1737,Quincy Quiroga,CA,1940
1738,Alice Gupta,IT,1974
1739,Noah Nakamura,IN,1975
1740,Zara Larsen,,1975
1741,Dania Zhang,IT,1987
1742,Luca Gupta,IN,1940
1743,Bianca Xu,NL,1933
1744,Rosa Petrov,DE,1937
1745,Noah Yamamoto,MX,1989
1746,Elena Nakamura,JP,1969
1747,Hiro Ueda,CA,1926
1748,Tara Silva,BR,1928
1749,Quincy Chen,MX,1942
1750,Fatima Yamamoto,BR,1964
1751,Alice Kowalski,GB,1923
1752,Zara Okafor,AR,1971
1753,Uma Yamamoto,IN,1998
1754,Maya Ueda,CL,1961
1755,Farid Tanaka,FR,1969
1756,Fatima Xu,JP,1966
1757,Victor Petrov,,1948
1758,Greta Quiroga,ES,1934
1759,Eero Xu,BR,1965
1760,Yusuf Wagner,KR,1999
1761,Carla Zhang,NL,1997
1762,Victor Nakamura,AR,1933
1763,Bianca Kowalski,DE,1985
1764,Elena Ueda,US,1939
1765,Olga Quiroga,AR,1925
1766,Xiomara Zhang,,1991
1767,Victor Rossi,AU,1930
1768,Maya Zhang,BR,1946
1769,Arturo Gupta,US,1928
1770,Olga Rossi,CL,1979
1771,Greta Ferreira,AU,1963
1772,Fatima Vargas,JP,1966
1773,Jonas Xu,FR,1971
1774,Farid Gupta,AR,1965
1775,Jonas Larsen,GB,1992
1776,Uma Gupta,NL,1928
1777,Victor Vargas,MX,1935
1778,Carla Davidson,,2000
1779,Pablo Kowalski,CL,1945
1780,Kiri Alvarez,SE,1975
1781,Arturo Chen,ES,1989
1782,Xiomara Ueda,BR,1965
1783,Noah Chen,NL,1998
1784,Maya Petrov,US,1995
1785,Maya Gupta,DE,1994
1786,Ines Moreno,FR,1924
1787,Xiomara Gupta,FR,1950
1788,Xiomara Nakamura,FR,1928
1789,Eero Petrov,US,2000
1790,Daniel Hassan,ES,1935
1791,Carla Silva,MX,1935
1792,Pablo Vargas,GB,1988
1793,Victor Brooks,,1985
1794,Luca Xu,SE,1946
1795,Elena Rossi,JP,1971
1796,Olga Moreno,SE,1924
1797,Maya Petrov,MX,1921
1798,Xiomara Ferreira,NL,1942
1799,Elena Silva,CL,1950
1800,Greta Davidson,GB,1929
1801,Wei Gupta,MX,1934
1802,Quincy Hassan,DE,1991
1803,Tara Jensen,GB,1980
1804,Ben Gupta,PL,1931
1805,Quincy Vargas,SE,1975
1806,Victor Davidson,PL,1927
1807,Cyrus Vargas,ES,1990
1808,Farid Ferreira,JP,1971
1809,Jonas Larsen,GB,1945
1810,Arturo Ivanov,SE,1992
1811,Uma Silva,GB,1991
1812,Uma Wagner,BR,1927
1813,Uma Brooks,GB,1932
1814,Pablo Ferreira,PL,1925
1815,Uma Davidson,AU,1932
1816,Jonas Ivanov,NL,1945
1817,Yusuf Davidson,JP,1988
1818,Yusuf Ivanov,IT,1953
1819,Farid Petrov,GB,1959
1820,Ines Alvarez,CA,1947
1821,Cyrus Nakamura,PL,1942
1822,Quincy Vargas,IT,1924
1823,Olga Nakamura,MX,1980
1824,Alice Gupta,SE,1939
1825,Alice Nakamura,CL,1985
1826,Fatima Yamamoto,AR,1932
1827,Sven Vargas,CA,1994
1828,Uma Kowalski,NL,1953
1829,Rosa Petrov,NL,1980
1830,Cyrus Quiroga,IT,1966
1831,Quincy Davidson,AR,1921
1832,Wei Gupta,CL,1975
1833,Fatima Okafor,JP,1972
1834,Bianca Wagner,KR,1963
1835,Carla Petrov,IN,1959
1836,Uma Jensen,KR,1959
1837,Ben Hassan,CL,1937
1838,Xiomara Alvarez,BR,1949
1839,Bianca Moreno,AU,1931
1840,Alice Ueda,DE,1949
1841,Uma Davidson,AU,1950
1842,Farid Moreno,CL,1951
1843,Jonas Davidson,US,1940
1844,Fatima Quiroga,FR,1970
1845,Eero Wagner,JP,1944
1846,Ines Tanaka,,1932
1847,Farid Wagner,IN,1956
1848,Luca Vargas,KR,1986
1849,Hiro Xu,IN,1950
1850,Farid Jensen,MX,1932
1851,Wei Ferreira,NL,1961
1852,Dania Ferreira,US,1937
1853,Greta Rossi,CA,1969
1854,Luca Alvarez,DE,1943
1855,Maya Quiroga,SE,1970
1856,Maya Wagner,AR,1976
1857,Arturo Okafor,JP,1985
1858,Dania Ferreira,GB,1932
1859,Ines Chen,CA,1922
1860,Olga Zhang,NL,1965
1861,Alice Nakamura,ES,1962
1862,Maya Moreno,KR,1923
1863,Carla Okafor,MX,1962
1864,Carla Gupta,SE,1980
1865,Farid Zhang,US,1930
1866,Cyrus Larsen,CA,1987
1867,Kiri Okafor,PL,1938
1868,Uma Wagner,FR,1941
1869,Ines Quiroga,AR,1988
1870,Jonas Zhang,SE,1957
1871,Arturo Larsen,AU,1996
1872,Luca Larsen,KR,1948
1873,Cyrus Petrov,MX,1970
1874,Victor Brooks,NL,1977
1875,Quincy Okafor,IT,1923
1876,Luca Wagner,IN,1964
1877,Olga Chen,KR,1985
1878,Kiri Wagner,BR,1943
1879,Bianca Jensen,AU,1933
1880,Carla Brooks,ES,2000
1881,Olga Ivanov,GB,1968
1882,Ines Xu,KR,1943
1883,Kiri Petrov,AU,1990
1884,Carla Petrov,DE,1985
1885,Farid Jensen,FR,1980
1886,Noah Ueda,PL,1987
1887,Jonas Xu,AR,1942
1888,Elena Brooks,FR,1954
1889,Wei Rossi,NL,1960
1890,Fatima Ivanov,CA,1972
1891,Quincy Ueda,DE,1970
1892,Carla Okafor,FR,1958
1893,Jonas Rossi,BR,1938
1894,Eero Okafor,GB,1951
1895,Eero Rossi,NL,1994
1896,Greta Wagner,,1987
1897,Sven Ferreira,NL,1994
1898,Fatima Nakamura,US,1987
1899,Zara Ivanov,KR,1941
1900,Farid Yamamoto,AU,1978
1901,Victor Rossi,JP,1933
1902,Alice Gupta,MX,1983
1903,Ines Jensen,IN,1921
1904,Rosa Alvarez,KR,1937
1905,Uma Alvarez,AR,1941
1906,Ines Wagner,NL,1938
1907,Noah Yamamoto,PL,1948
1908,Dania Gupta,AU,1943
1909,Hiro Gupta,KR,1982
1910,Maya Okafor,AR,1943
1911,Bianca Brooks,AR,1947
1912,Fatima Alvarez,NL,1959
1913,Quincy Chen,NL,1950
1914,Jonas Petrov,FR,1947
1915,Ben Chen,AR,1970
1916,Ines Yamamoto,AR,2000
1917,Fatima Hassan,BR,1953
1918,Maya Gupta,AU,1931
1919,Dania Brooks,CL,1946
1920,Dania Ferreira,CA,1980
1921,Greta Kowalski,ES,1998
1922,Wei Larsen,CA,1963
1923,Alice Brooks,PL,1998
1924,Cyrus Brooks,MX,1933
1925,Victor Ivanov,DE,1923
1926,Yusuf Silva,AR,1992
1927,Victor Petrov,,1989
1928,Rosa Chen,NL,1929
1929,Ben Vargas,FR,1936
1930,Arturo Hassan,GB,1920
1931,Noah Ferreira,US,1966
1932,Dania Rossi,AR,1993
1933,Kiri Tanaka,IT,1958
1934,Arturo Tanaka,CA,1974
1935,Olga Ueda,SE,1940
1936,Bianca Hassan,IN,1983
1937,Olga Silva,US,1994
1938,Farid Ueda,CL,1988
1939,Bianca Ueda,FR,1982
1940,Eero Xu,IT,1945
1941,Xiomara Davidson,MX,1995
1942,Pablo Brooks,DE,1986
1943,Wei Wagner,BR,1962
1944,Bianca Yamamoto,BR,1973
1945,Zara Ferreira,PL,1925
1946,Yusuf Kowalski,GB,1948
1947,Greta Gupta,IT,1993
1948,Bianca Davidson,FR,1995
1949,Victor Chen,MX,1942
1950,Maya Rossi,SE,1982
1951,Sven Espinoza,MX,1926
1952,Eero Davidson,CA,1981
1953,Zara Rossi,FR,1992
1954,Daniel Tanaka,ES,1928
1955,Zara Espinoza,CA,1924
1956,Farid Petrov,CA,1995
1957,Ines Chen,DE,1980
1958,Daniel Gupta,JP,1953
1959,Arturo Nakamura,ES,1935
1960,Tara Yamamoto,FR,1940
1961,Uma Hassan,BR,1921
1962,Dania Brooks,FR,1935
1963,Pablo Brooks,IT,1956
1964,Cyrus Ferreira,CL,1968
1965,Arturo Zhang,CL,1977
1966,Uma Silva,US,1963
1967,Fatima Hassan,AU,1929
1968,Wei Ferreira,US,1921
1969,Zara Ivanov,BR,1996
1970,Jonas Espinoza,IN,1950
1971,Maya Silva,,1960
1972,Bianca Larsen,IN,1934
1973,Dania Gupta,AU,1988
1974,Sven Rossi,JP,1941
1975,Elena Gupta,MX,1956
1976,Xiomara Ivanov,AR,1983
1977,Luca Espinoza,BR,1980
1978,Noah Tanaka,JP,1987
1979,Quincy Moreno,IN,1981
1980,Luca Yamamoto,IN,1964
1981,Rosa Alvarez,PL,2000
1982,Greta Ferreira,MX,1928
1983,Dania Larsen,MX,1986
1984,Pablo Vargas,IN,1931
1985,Pablo Ivanov,PL,1973
1986,Kiri Ivanov,AU,1987
1987,Uma Xu,FR,1973
1988,Fatima Okafor,IN,1963
1989,Noah Nakamura,BR,1977
1990,Ben Davidson,SE,1926
1991,Wei Brooks,CA,1957
1992,Uma Moreno,IN,1998
1993,Ines Kowalski,CL,1922
1994,Elena Tanaka,IT,1943
1995,Luca Yamamoto,GB,1933
1996,Kiri Tanaka,CL,1928
1997,Bianca Tanaka,AU,1965
1998,Fatima Jensen,GB,1991
1999,Ines Moreno,GB,1964
2000,Rosa Ueda,GB,1993
